event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29823098918,true,2021-09-13 23:35:00.000,126.4482,33.23695,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098919,true,2021-09-14 22:09:00.000,126.51314,33.19777,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098920,true,2021-09-16 09:17:00.000,126.50026,33.21939,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098921,true,2021-09-17 21:44:00.000,126.46072,33.23008,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098922,true,2021-09-18 21:11:00.000,126.49359,33.22311,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098923,true,2021-09-19 10:22:00.000,126.4762,33.21976,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098924,true,2021-09-20 21:51:00.000,126.45704,33.2241,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098925,true,2021-09-21 21:13:00.000,126.53245,33.22786,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098926,true,2021-09-22 13:08:00.000,126.45782,33.22728,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098927,true,2021-09-24 12:26:00.000,126.46822,33.22644,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098928,true,2021-09-26 09:47:00.000,126.45783,33.23754,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098929,true,2021-09-28 02:17:00.000,126.47016,33.22098,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098930,true,2021-09-29 09:32:00.000,126.45859,33.21127,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098931,true,2021-10-02 12:08:00.000,126.45295,33.22106,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098932,true,2021-10-03 11:12:00.000,126.47606,33.22292,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098933,true,2021-10-05 11:49:00.000,126.47863,33.21281,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098934,true,2021-10-06 11:10:00.000,126.46356,33.22473,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098935,true,2021-10-07 11:48:00.000,126.45901,33.22812,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098936,true,2021-10-09 21:50:00.000,126.45667,33.22545,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098937,true,2021-10-12 01:28:00.000,126.4513,33.22969,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098938,true,2021-10-15 11:23:00.000,126.60998,33.23588,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098939,true,2021-10-17 09:25:00.000,126.47149,33.20773,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098940,true,2021-10-18 11:00:00.000,126.45466,33.22049,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098941,true,2021-10-19 01:45:00.000,126.53702,33.16802,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098942,true,2021-10-20 01:34:00.000,126.50648,33.17761,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098943,true,2021-10-21 10:56:00.000,126.46963,33.22414,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098944,true,2021-10-23 20:23:00.000,126.47459,33.21816,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098945,true,2021-10-25 10:56:00.000,126.45969,33.22781,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098946,true,2021-10-26 10:59:00.000,126.4582,33.22379,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098947,true,2021-10-27 21:38:00.000,126.46395,33.23006,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098948,true,2021-10-28 01:13:00.000,126.43959,33.21973,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098949,true,2021-10-29 21:35:00.000,126.46939,33.22392,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098950,true,2021-10-31 12:21:00.000,126.47047,33.22477,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098951,true,2021-11-02 13:37:00.000,126.50381,33.20976,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098952,true,2021-11-03 10:10:00.000,126.46756,33.2172,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098953,true,2021-11-08 21:04:00.000,126.4754,33.21592,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098954,true,2021-11-09 10:15:00.000,126.46757,33.22256,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098955,true,2021-11-10 20:37:00.000,126.47447,33.21874,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098956,true,2021-11-11 14:19:00.000,126.39475,33.198,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098957,true,2021-11-13 10:45:00.000,126.48039,33.2237,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098958,true,2021-11-14 10:50:00.000,126.47846,33.21528,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098959,true,2021-11-16 09:59:00.000,126.47165,33.19411,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098960,true,2021-11-17 13:52:00.000,126.45037,33.19559,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098961,true,2021-11-19 11:56:00.000,126.48596,33.19261,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098962,true,2021-11-20 10:34:00.000,126.48142,33.22217,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098963,true,2021-11-21 12:31:00.000,126.50159,33.22425,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098964,true,2021-11-22 10:47:00.000,126.47588,33.21603,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098965,true,2021-11-23 12:07:00.000,126.42245,33.21986,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098966,true,2021-11-25 01:02:00.000,126.57598,33.22344,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098967,true,2021-11-27 12:56:00.000,126.43499,33.22641,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098968,true,2021-11-30 21:25:00.000,126.4759,33.21373,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098969,true,2021-12-01 10:42:00.000,126.47443,33.21335,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098970,true,2021-12-02 14:24:00.000,126.47131,33.20971,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098971,true,2021-12-03 11:12:00.000,126.47337,33.21715,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098972,true,2021-12-04 08:11:00.000,126.50978,33.19442,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098973,true,2021-12-05 20:32:00.000,126.47129,33.21382,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098974,true,2021-12-06 10:26:00.000,126.49408,33.20668,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098975,true,2021-12-08 13:12:00.000,126.44807,33.21017,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098976,true,2021-12-09 10:37:00.000,126.42983,33.21996,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098977,true,2021-12-10 10:55:00.000,126.48066,33.15931,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098978,true,2021-12-14 12:49:00.000,126.49793,33.22544,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098979,true,2021-12-15 11:39:00.000,126.46229,33.22469,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098980,true,2021-12-17 01:11:00.000,126.51821,33.18225,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098981,true,2021-12-19 08:53:00.000,126.53942,33.23677,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098982,true,2021-12-21 22:32:00.000,126.64625,33.22426,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098983,true,2021-12-22 12:03:00.000,126.62349,33.23371,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098984,true,2021-12-24 15:03:00.000,126.64507,33.23652,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098985,true,2021-12-25 01:04:00.000,126.65581,33.25202,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098986,true,2021-12-26 00:48:00.000,126.64481,33.24853,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098987,true,2021-12-27 00:31:00.000,126.6713,33.26572,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098988,true,2021-12-28 22:53:00.000,126.64413,33.2433,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098989,true,2021-12-30 00:49:00.000,126.66077,33.22597,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098990,true,2021-12-31 10:58:00.000,126.63193,33.2273,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098991,true,2022-01-01 13:26:00.000,126.65189,33.23002,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098992,true,2022-01-02 11:17:00.000,126.64627,33.20786,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098993,true,2022-01-03 14:19:00.000,126.64249,33.22658,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098994,true,2022-01-05 11:56:00.000,126.64842,33.22913,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098995,true,2022-01-08 01:16:00.000,126.66852,33.24955,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098996,true,2022-01-09 01:44:00.000,126.64603,33.24171,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098997,true,2022-01-10 22:30:00.000,126.65349,33.23934,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098998,true,2022-01-11 00:09:00.000,126.64754,33.23506,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823098999,true,2022-01-12 21:38:00.000,126.51736,33.16686,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099000,true,2022-01-13 11:44:00.000,126.61257,33.17525,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099001,true,2022-01-14 02:48:00.000,126.65345,33.21611,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099002,true,2022-01-15 11:19:00.000,126.64883,33.2382,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099003,true,2022-01-16 21:35:00.000,126.62741,33.21948,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099004,true,2022-01-17 00:56:00.000,126.6408,33.21129,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099005,true,2022-01-18 11:29:00.000,126.71361,33.23325,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099006,true,2022-01-19 11:29:00.000,126.65058,33.2356,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099007,true,2022-01-20 00:27:00.000,126.64549,33.24365,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099008,true,2022-01-22 12:42:00.000,126.62389,33.23039,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099009,true,2022-01-23 01:52:00.000,126.68945,33.23243,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099010,true,2022-01-24 09:14:00.000,126.6658,33.23459,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099011,true,2022-01-26 13:05:00.000,126.64542,33.22942,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099012,true,2022-01-29 13:42:00.000,126.64938,33.23195,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099013,true,2022-02-01 12:42:00.000,126.66533,33.24128,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099014,true,2022-02-02 12:07:00.000,126.64622,33.24055,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099015,true,2022-02-04 11:19:00.000,126.64219,33.234,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099016,true,2022-02-06 12:52:00.000,126.64714,33.24319,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099017,true,2022-02-07 20:33:00.000,126.64784,33.23452,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099018,true,2022-02-10 12:50:00.000,126.65052,33.22913,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099019,true,2022-02-13 09:28:00.000,126.66971,33.26957,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099020,true,2022-02-17 09:11:00.000,126.66253,33.2341,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099021,true,2022-02-19 09:32:00.000,126.63109,33.23347,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099022,true,2022-02-20 11:03:00.000,126.65075,33.22973,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099023,true,2022-02-21 11:16:00.000,126.65981,33.22894,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099024,true,2022-02-22 12:01:00.000,126.64723,33.22714,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099025,true,2022-02-24 09:32:00.000,126.64215,33.22876,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099026,true,2022-02-27 10:33:00.000,126.64316,33.22997,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099027,true,2022-02-28 13:35:00.000,126.64973,33.22803,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099028,true,2022-03-02 20:25:00.000,126.64637,33.22595,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099029,true,2022-03-03 14:39:00.000,126.66629,33.22998,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099030,true,2022-03-04 09:33:00.000,126.60957,33.21808,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099031,true,2022-03-05 10:47:00.000,126.6506,33.22296,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099032,true,2022-03-06 12:05:00.000,126.64903,33.23048,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099033,true,2022-03-10 09:23:00.000,126.70692,33.20461,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099034,true,2022-03-11 09:21:00.000,127.07178,33.22834,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099035,true,2022-03-12 10:56:00.000,127.47196,33.13631,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099036,true,2022-03-13 01:40:00.000,127.65647,33.07474,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099037,true,2022-03-14 02:11:00.000,127.84988,32.95463,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099038,true,2022-03-15 00:39:00.000,127.93733,32.64253,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099039,true,2022-03-16 02:25:00.000,128.32709,32.52705,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099040,true,2022-03-17 00:31:00.000,128.49285,32.37375,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099041,true,2022-03-18 00:41:00.000,128.55592,32.42114,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099042,true,2022-03-19 00:15:00.000,128.56121,32.41088,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099043,true,2022-03-20 01:44:00.000,128.7862,32.52015,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099044,true,2022-03-21 00:29:00.000,129.29955,32.64547,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099045,true,2022-03-22 02:50:00.000,129.46209,32.41653,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099046,true,2022-03-23 00:50:00.000,129.48398,32.46808,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099047,true,2022-03-24 02:27:00.000,129.16127,32.38232,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099048,true,2022-03-25 01:45:00.000,128.74505,32.12954,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099049,true,2022-03-26 02:01:00.000,128.54984,32.70251,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099050,true,2022-03-27 02:42:00.000,128.46208,32.70307,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099051,true,2022-03-28 13:06:00.000,128.56907,32.71218,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099052,true,2022-03-31 10:17:00.000,128.59165,32.73777,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099053,true,2022-04-01 10:03:00.000,128.59848,32.70994,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099054,true,2022-04-02 02:26:00.000,128.58356,32.74708,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099055,true,2022-04-03 22:22:00.000,128.58655,32.72518,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099056,true,2022-04-04 21:22:00.000,128.59106,32.73059,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099057,true,2022-04-05 20:51:00.000,128.58068,32.72051,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099058,true,2022-04-07 10:15:00.000,128.63689,32.71779,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099059,true,2022-04-08 09:46:00.000,128.59755,32.64923,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099060,true,2022-04-09 10:23:00.000,128.63342,32.56607,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099061,true,2022-04-10 19:50:00.000,128.5655,32.6273,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099062,true,2022-04-11 10:00:00.000,128.54056,32.64264,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099063,true,2022-04-12 10:19:00.000,128.6042,32.70622,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099064,true,2022-04-13 13:11:00.000,128.60533,32.71934,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099065,true,2022-04-16 21:23:00.000,128.59668,32.70816,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099066,true,2022-04-17 21:23:00.000,128.59432,32.71078,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099067,true,2022-04-18 20:52:00.000,128.58776,32.71802,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099068,true,2022-04-19 10:08:00.000,128.60314,32.70414,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099069,true,2022-04-20 11:21:00.000,128.59155,32.73759,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099070,true,2022-04-21 11:19:00.000,128.59869,32.73832,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099071,true,2022-04-22 09:32:00.000,128.67067,32.56167,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099072,true,2022-04-23 01:29:00.000,129.08137,32.2355,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099073,true,2022-04-24 00:05:00.000,129.21198,31.97608,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099074,true,2022-04-25 01:51:00.000,129.29129,31.16209,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099075,true,2022-04-26 01:33:00.000,129.2379,31.02792,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099076,true,2022-04-27 00:23:00.000,129.60046,31.03957,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099077,true,2022-04-28 01:42:00.000,129.96966,30.98556,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099078,true,2022-04-29 09:48:00.000,129.72339,31.30063,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099079,true,2022-04-30 00:03:00.000,129.49344,31.20878,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099080,true,2022-05-01 12:42:00.000,129.44896,31.2023,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099081,true,2022-05-02 01:57:00.000,129.45333,31.20645,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099082,true,2022-05-03 12:29:00.000,129.4469,31.21289,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099083,true,2022-05-04 10:32:00.000,129.4504,31.19993,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
29823099084,true,2022-05-07 11:40:00.000,129.43469,31.19878,"radio-transmitter","Chelonia mydas","220427","KOR0148","Marine bioresource conservation and restoration research"
